"unitid","institution name","year","HD2022.State abbreviation","HD2022.Sector of institution","IC2022.Open admission policy","HD2022.Institution size category","DRVEF2022.Total  enrollment","DRVEF2022.Full-time enrollment","DRVEF2022.Part-time enrollment","DRVEF2022.Full-time equivalent fall enrollment","DRVEF2022.Undergraduate enrollment","DRVEF2022.First-time degree/certificate-seeking undergraduate enrollment","DRVEF2022.Transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2022.Continuing degree/certificate-seeking undergraduate enrollment","DRVEF2022.Nondegree/certificate-seeking undergraduate enrollment","DRVEF2022.Graduate enrollment","DRVEF2022.Full-time undergraduate enrollment","DRVEF2022.Full-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time graduate enrollment","DRVEF2022.Part-time undergraduate enrollment","DRVEF2022.Part-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time graduate enrollment","DRVEF2022.Percent of total enrollment that are American Indian or Alaska Native","DRVEF2022.Percent of total enrollment that are Asian","DRVEF2022.Percent of total enrollment that are Black or African American","DRVEF2022.Percent of total enrollment that are Hispanic/Latino","DRVEF2022.Percent of total enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2022.Percent of total enrollment that are White","DRVEF2022.Percent of total enrollment that are two or more races","DRVEF2022.Percent of total enrollment that are Race/ethnicity unknown","DRVEF2022.Percent of total enrollment that are U.S. Nonresident","DRVEF2022.Percent of total enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2022.Percent of total enrollment that are women","DRVEF2022.Percent of undergraduate enrollment that are American Indian or Alaska Native","DRVEF2022.Percent of undergraduate enrollment that are Asian","DRVEF2022.Percent of undergraduate enrollment that are Black or African American","DRVEF2022.Percent of undergraduate enrollment that are Hispanic/Latino","DRVEF2022.Percent of undergraduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2022.Percent of undergraduate enrollment that are White","DRVEF2022.Percent of undergraduate enrollment that are two or more races","DRVEF2022.Percent of undergraduate enrollment that are Race/ethnicity unknown","DRVEF2022.Percent of undergraduate enrollment that are U.S. Nonresident","DRVEF2022.Percent of undergraduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2022.Percent of undergraduate enrollment that are women","DRVEF2022.Percent of graduate enrollment that are American Indian or Alaska Native","DRVEF2022.Percent of graduate enrollment that are Asian","DRVEF2022.Percent of graduate enrollment that are Black or African American","DRVEF2022.Percent of graduate enrollment that are Hispanic/Latino","DRVEF2022.Percent of graduate enrollment that are Native Hawaiian or Other Pacific Islander","DRVEF2022.Percent of graduate enrollment that are White","DRVEF2022.Percent of graduate enrollment that are two or more races","DRVEF2022.Percent of graduate enrollment that are Race/ethnicity unknown","DRVEF2022.Percent of graduate enrollment that are U.S. Nonresident","DRVEF2022.Percent of graduate enrollment that are Asian/Native Hawaiian/Pacific Islander","DRVEF2022.Percent of graduate enrollment that are women","DRVEF2022.Full-time, first-time, degree/certificate seeking undergraduates (GRS Cohort) as percent of all undergraduates","DRVEF2022.Adult age (25-64) enrollment, all students","DRVEF2022.Adult age (25-64) enrollment, undergraduate","DRVEF2022.Adult age (25-64) enrollment, graduate","DRVEF2022.Adult age (25-64) enrollment, full-time students","DRVEF2022.Adult age (25-64) enrollment, full-time undergraduate","DRVEF2022.Adult age (25-64) enrollment, full-time graduate","DRVEF2022.Adult age (25-64) enrollment, part-time students","DRVEF2022.Adult age (25-64) enrollment, part-time undergraduate","DRVEF2022.Adult age (25-64) enrollment, part-time graduate","DRVEF2022.Percent of undergraduate enrollment under 18","DRVEF2022.Percent of undergraduate enrollment 18-24","DRVEF2022.Percent of undergraduate enrollment, 25-64","DRVEF2022.Percent of undergraduate enrollment over 65","DRVEF2022.Percent of students enrolled exclusively in distance education courses","DRVEF2022.Percent of students enrolled in some but not all distance education courses","DRVEF2022.Percent of students not enrolled in any distance education courses","DRVEF2022.Percent of undergraduate students enrolled exclusively in distance education courses","DRVEF2022.Percent of undergraduate students enrolled in some but not all distance education courses","DRVEF2022.Percent of undergraduate students not enrolled in any distance education courses","DRVEF2022.Percent of graduate students enrolled exclusively in distance education courses","DRVEF2022.Percent of graduate students enrolled in some but not all distance education courses","DRVEF2022.Percent of graduate students not enrolled in any distance education courses","DRVEF2022.Number of first-time undergraduates - in-state","DRVEF2022.Percent of first-time undergraduates - in-state","DRVEF2022.Number of first-time undergraduates - out-of-state","DRVEF2022.Percent of first-time undergraduates - out-of-state","DRVEF2022.Number of first-time undergraduates - foreign countries","DRVEF2022.Percent of first-time undergraduates - foreign countries","DRVEF2022.Number of first-time undergraduates - residence unknown","DRVEF2022.Percent of first-time undergraduates - residence unknown","HD2022.Institution size category","HD2022.FIPS state code","HD2022.Level of institution","HD2022.Control of institution","HD2022.Degree-granting status","HD2022.Degree of urbanization (Urban-centric locale)","HD2022.Postsecondary and Title IV institution indicator","HD2022.Institutional category","HD2022.Institution size category","DRVEF2022.Total  enrollment","DRVEF2022.Full-time enrollment","DRVEF2022.Part-time enrollment","DRVEF2022.Full-time equivalent fall enrollment","DRVEF2022.Undergraduate enrollment","DRVEF2022.First-time degree/certificate-seeking undergraduate enrollment","DRVEF2022.Transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2022.Continuing degree/certificate-seeking undergraduate enrollment","DRVEF2022.Nondegree/certificate-seeking undergraduate enrollment","DRVEF2022.Graduate enrollment","DRVEF2022.Full-time undergraduate enrollment","DRVEF2022.Full-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2022.Full-time graduate enrollment","DRVEF2022.Part-time undergraduate enrollment","DRVEF2022.Part-time first-time degree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time transfer-in degree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time continuing degree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time nondegree/certificate-seeking undergraduate enrollment","DRVEF2022.Part-time graduate enrollment","EF2022D.Student-to-faculty ratio","XSTUFACR"
"113096","Cosumnes River College","2022","California","Public, 2-year","Yes","10,000 - 19,999","13294","3006","10288","6460","13294","2534","2000","7539","1221","0","3006","1179","175","1591","61","0","10288","1355","1825","5948","1160","0","0","25","9","29","1","22","6","7","0","26","57","0","25","9","29","1","22","6","7","0","26","57",,,,,,,,,,,,"9","4600","4600","0","414","414","0","4186","4186","0","4","61","35","1","62","25","13","62","25","13",,,,"2475","98","0","0","6","0","53","2","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","13294","3006","10288","6460","13294","2534","2000","7539","1221","0","3006","1179","175","1591","61","0","10288","1355","1825","5948","1160","0","27","R"
"113111","Crafton Hills College","2022","California","Public, 2-year","Yes","5,000 - 9,999","5113","1478","3635","2698","5113","964","516","2832","801","0","1478","476","119","822","61","0","3635","488","397","2010","740","0","0","7","4","52","0","31","5","1","0","7","55","0","7","4","52","0","31","5","1","0","7","55",,,,,,,,,,,,"9","1563","1563","0","273","273","0","1290","1290","0","10","59","31","0","36","32","32","36","32","32",,,,"926","96","0","0","1","0","37","4","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Fringe","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","5113","1478","3635","2698","5113","964","516","2832","801","0","1478","476","119","822","61","0","3635","488","397","2010","740","0","17","R"
"113193","Cuesta College","2022","California","Public, 2-year","Yes","5,000 - 9,999","9908","2758","7150","5159","9908","1020","706","5283","2899","0","2758","546","239","1940","33","0","7150","474","467","3343","2866","0","0","3","3","34","0","49","6","4","0","3","51","0","3","3","34","0","49","6","4","0","3","51",,,,,,,,,,,,"6","2508","2508","0","370","370","0","2138","2138","0","26","48","25","1","33","30","37","33","30","37",,,,"965","95","5","0","13","1","37","4","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Small","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","9908","2758","7150","5159","9908","1020","706","5283","2899","0","2758","546","239","1940","33","0","7150","474","467","3343","2866","0","27","R"
"113218","Cuyamaca College","2022","California","Public, 2-year","Yes","5,000 - 9,999","8043","1558","6485","3735","8043","1187","970","4370","1516","0","1558","461","87","934","76","0","6485","726","883","3436","1440","0","1","5","4","34","0","47","4","5","0","5","56","1","5","4","34","0","47","4","5","0","5","56",,,,,,,,,,,,"6",,,,,,,,,,,,,,"60","21","19","60","21","19",,,,"1152","97","0","0","7","1","28","2","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","8043","1558","6485","3735","8043","1187","970","4370","1516","0","1558","461","87","934","76","0","6485","726","883","3436","1440","0","23","R"
"113236","Cypress College","2022","California","Public, 4-year or above","Yes","10,000 - 19,999","13523","4729","8794","8278","13523","2525","1307","8033","1658","0","4729","1564","300","2812","53","0","8794","961","1007","5221","1605","0","0","24","4","52","0","12","6","1","1","24","57","0","24","4","52","0","12","6","1","1","24","57",,,,,,,,,,,,"12","3991","3991","0","810","810","0","3181","3181","0","10","61","30","0","21","34","46","21","34","46",,,,"2496","99","2","0","0","0","27","1","10,000 - 19,999","California","Four or more years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above","10,000 - 19,999","13523","4729","8794","8278","13523","2525","1307","8033","1658","0","4729","1564","300","2812","53","0","8794","961","1007","5221","1605","0","22","R"
"113333","De Anza College","2022","California","Public, 2-year","Yes","10,000 - 19,999","16335","7923","8412","10747","16335","3511","1182","9601","2041","0","7923","2616","423","4625","259","0","8412","895","759","4976","1782","0","0","40","3","28","0","17","5","1","6","40","49","0","40","3","28","0","17","5","1","6","40","49",,,,,,,,,,,,"16","4405","4405","0","1018","1018","0","3387","3387","0","8","64","27","1","56","32","12","56","32","12",,,,"2976","85","16","0","375","11","144","4","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Small","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","16335","7923","8412","10747","16335","3511","1182","9601","2041","0","7923","2616","423","4625","259","0","8412","895","759","4976","1782","0","27","R"
"113573","College of the Desert","2022","California","Public, 2-year","Yes","10,000 - 19,999","10382","3864","6518","6052","10382","1890","400","6374","1718","0","3864","1178","141","2448","97","0","6518","712","259","3926","1621","0","0","3","2","75","0","14","3","1","1","3","58","0","3","2","75","0","14","3","1","1","3","58",,,,,,,,,,,,"11","3124","3124","0","673","673","0","2451","2451","0","13","56","30","0","39","34","26","39","34","26",,,,"1798","95","32","2","55","3","5","0","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Small","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","10382","3864","6518","6052","10382","1890","400","6374","1718","0","3864","1178","141","2448","97","0","6518","712","259","3926","1621","0","26","R"
"113634","Diablo Valley College","2022","California","Public, 2-year","Yes","10,000 - 19,999","16097","5866","10231","9301","16097","2559","1386","10442","1710","0","5866","1566","329","3905","66","0","10231","993","1057","6537","1644","0","0","19","6","29","1","30","9","3","4","20","51","0","19","6","29","1","30","9","3","4","20","51",,,,,,,,,,,,"10","4820","4820","0","701","701","0","4119","4119","0","7","63","30","1","42","37","21","42","37","21",,,,"2188","86","0","0","184","7","187","7","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","16097","5866","10231","9301","16097","2559","1386","10442","1710","0","5866","1566","329","3905","66","0","10231","993","1057","6537","1644","0","24","R"
"113856","East Los Angeles College","2022","California","Public, 2-year","Yes","20,000 and above","27855","5098","22757","12738","27855","3183","2342","17974","4356","0","5098","1601","398","2991","108","0","22757","1582","1944","14983","4248","0","0","8","6","68","0","8","1","9","1","8","51","0","8","6","68","0","8","1","9","1","8","51",,,,,,,,,,,,"6","13723","13723","0","1007","1007","0","12716","12716","0","11","39","49","1","38","19","43","38","19","43",,,,"3028","95","0","0","108","3","47","1","20,000 and above","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","20,000 and above","27855","5098","22757","12738","27855","3183","2342","17974","4356","0","5098","1601","398","2991","108","0","22757","1582","1944","14983","4248","0","29","R"
"113980","El Camino Community College District","2022","California","Public, 2-year","Yes","10,000 - 19,999","19944","7034","12910","11368","19944","3822","1232","11298","3592","0","7034","2268","389","3677","700","0","12910","1554","843","7621","2892","0","0","12","13","51","0","13","5","5","1","12","53","0","12","13","51","0","13","5","5","1","12","53",,,,,,,,,,,,"11","5562","5562","0","1033","1033","0","4529","4529","0","12","59","28","1","35","33","33","35","33","33",,,,"3503","92","0","0","116","3","203","5","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","19944","7034","12910","11368","19944","3822","1232","11298","3592","0","7034","2268","389","3677","700","0","12910","1554","843","7621","2892","0","26","R"
"114266","Evergreen Valley College","2022","California","Public, 2-year","Yes","5,000 - 9,999","7952","1925","6027","3948","7952","1298","747","4696","1211","0","1925","615","88","1144","78","0","6027","683","659","3552","1133","0","0","39","3","44","0","7","3","2","1","39","55","0","39","3","44","0","7","3","2","1","39","55",,,,,,,,,,,,"8","2389","2389","0","297","297","0","2092","2092","0","9","60","30","1","38","33","28","38","33","28",,,,"1223","94","3","0","52","4","20","2","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","7952","1925","6027","3948","7952","1298","747","4696","1211","0","1925","615","88","1144","78","0","6027","683","659","3552","1133","0","25","R"
"114433","Feather River Community College District","2022","California","Public, 4-year or above","Yes","1,000 - 4,999","1383","464","919","835","1383","291","197","755","140","0","464","152","36","276","0","0","919","139","161","479","140","0","3","3","11","27","2","41","0","12","2","4","41","3","3","11","27","2","41","0","12","2","4","41",,,,,,,,,,,,"11","702","702","0","32","32","0","670","670","0","5","42","51","2","39","18","43","39","18","43",,,,"249","86","31","11","0","0","11","4","1,000 - 4,999","California","Four or more years","Public","Degree-granting","Rural: Fringe","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above","1,000 - 4,999","1383","464","919","835","1383","291","197","755","140","0","464","152","36","276","0","0","919","139","161","479","140","0","16","R"
"114716","Foothill College","2022","California","Public, 4-year or above","Yes","10,000 - 19,999","12434","3364","9070","7024","12434","1691","1567","6935","2241","0","3364","781","334","2125","124","0","9070","910","1233","4810","2117","0","0","24","3","32","1","28","6","2","3","25","47","0","24","3","32","1","28","6","2","3","25","47",,,,,,,,,,,,"6","5039","5039","0","902","902","0","4137","4137","0","14","45","41","1","53","19","29","53","19","29",,,,"1401","83","34","2","178","11","78","5","10,000 - 19,999","California","Four or more years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above","10,000 - 19,999","12434","3364","9070","7024","12434","1691","1567","6935","2241","0","3364","781","334","2125","124","0","9070","910","1233","4810","2117","0","25","R"
"114789","Fresno City College","2022","California","Public, 2-year","Yes","20,000 and above","22609","5790","16819","11437","22609","3319","2150","13012","4128","0","5790","1741","439","3337","273","0","16819","1578","1711","9675","3855","0","0","11","5","65","0","16","3","1","0","11","55","0","11","5","65","0","16","3","1","0","11","55",,,,,,,,,,,,"8","8334","8334","0","1217","1217","0","7117","7117","0","12","51","37","0","33","24","43","33","24","43",,,,"3214","97","0","0","32","1","73","2","20,000 and above","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","20,000 and above","22609","5790","16819","11437","22609","3319","2150","13012","4128","0","5790","1741","439","3337","273","0","16819","1578","1711","9675","3855","0","25","R"
"114859","Fullerton College","2022","California","Public, 2-year","Yes","10,000 - 19,999","18370","6633","11737","10574","18370","3399","1541","11486","1944","0","6633","2038","395","4130","70","0","11737","1361","1146","7356","1874","0","0","14","3","59","0","16","5","2","1","14","53","0","14","3","59","0","16","5","2","1","14","53",,,,,,,,,,,,"11","5110","5110","0","837","837","0","4273","4273","0","7","65","28","0","33","32","35","33","32","35",,,,"3350","99","34","1","15","0","0","0","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","18370","6633","11737","10574","18370","3399","1541","11486","1944","0","6633","2038","395","4130","70","0","11737","1361","1146","7356","1874","0","23","R"
"114938","Gavilan College","2022","California","Public, 2-year","Yes","1,000 - 4,999","4561","1399","3162","2461","4561","763","681","2361","756","0","1399","426","105","825","43","0","3162","337","576","1536","713","0","0","8","2","62","0","22","4","2","0","8","53","0","8","2","62","0","22","4","2","0","8","53",,,,,,,,,,,,"9","1712","1712","0","222","222","0","1490","1490","0","10","51","38","2","45","26","29","45","26","29",,,,"763","100","0","0","0","0","0","0","1,000 - 4,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Small","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000 - 4,999","4561","1399","3162","2461","4561","763","681","2361","756","0","1399","426","105","825","43","0","3162","337","576","1536","713","0","21","R"
"115001","Glendale Community College","2022","California","Public, 2-year","Yes","10,000 - 19,999","10658","5077","5581","6951","10658","1748","634","6968","1308","0","5077","1113","220","3610","134","0","5581","635","414","3358","1174","0","0","8","2","28","0","55","3","2","2","8","55","0","8","2","28","0","55","3","2","2","8","55",,,,,,,,,,,,"10","3827","3827","0","1572","1572","0","2255","2255","0","11","50","36","3","32","38","30","32","38","30",,,,"1596","91","0","0","78","4","74","4","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Midsize","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","10658","5077","5581","6951","10658","1748","634","6968","1308","0","5077","1113","220","3610","134","0","5581","635","414","3358","1174","0","24","R"
"115126","Golden West College","2022","California","Public, 2-year","Yes","10,000 - 19,999","10053","2869","7184","5281","10053","1772","1523","5433","1325","0","2869","938","200","1683","48","0","7184","834","1323","3750","1277","0","0","29","2","35","0","24","5","2","3","29","54","0","29","2","35","0","24","5","2","3","29","54",,,,,,,,,,,,"9","2668","2668","0","322","322","0","2346","2346","0","9","64","27","0","41","31","28","41","31","28",,,,"1601","90","30","2","139","8","2","0","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","10053","2869","7184","5281","10053","1772","1523","5433","1325","0","2869","938","200","1683","48","0","7184","834","1323","3750","1277","0","26","R"
"115296","Grossmont College","2022","California","Public, 2-year","Yes","10,000 - 19,999","12862","3869","8993","6888","12862","2350","985","7659","1868","0","3869","1361","215","2174","119","0","8993","989","770","5485","1749","0","0","6","5","39","0","39","5","3","1","7","59","0","6","5","39","0","39","5","3","1","7","59",,,,,,,,,,,,"11",,,,,,,,,,,,,,"39","29","31","39","29","31",,,,"2210","94","0","0","54","2","86","4","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","Suburb: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","12862","3869","8993","6888","12862","2350","985","7659","1868","0","3869","1361","215","2174","119","0","8993","989","770","5485","1749","0","19","R"
"115393","Hartnell College","2022","California","Public, 2-year","Yes","5,000 - 9,999","8892","3202","5690","5112","8892","1810","469","5321","1292","0","3202","1075","101","1980","46","0","5690","735","368","3341","1246","0","0","4","2","75","0","10","2","6","0","4","54","0","4","2","75","0","10","2","6","0","4","54",,,,,,,,,,,,"12","2948","2948","0","317","317","0","2631","2631","0","12","55","33","0","19","36","45","19","36","45",,,,"1765","98","0","0","11","1","34","2","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Midsize","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","8892","3202","5690","5112","8892","1810","469","5321","1292","0","3202","1075","101","1980","46","0","5690","735","368","3341","1246","0","22","R"
"115861","Imperial Valley College","2022","California","Public, 2-year","Yes","5,000 - 9,999","7747","3538","4209","4951","7747","1654","208","5090","795","0","3538","1048","65","2166","259","0","4209","606","143","2924","536","0","0","1","1","91","0","4","1","3","0","1","56","0","1","1","91","0","4","1","3","0","1","56",,,,,,,,,,,,"14","2143","2143","0","613","613","0","1530","1530","0","8","64","28","0","27","47","26","27","47","26",,,,"1541","93","0","0","0","0","113","7","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Fringe","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","7747","3538","4209","4951","7747","1654","208","5090","795","0","3538","1048","65","2166","259","0","4209","606","143","2924","536","0","31","R"
"116439","Irvine Valley College","2022","California","Public, 2-year","Yes","10,000 - 19,999","10464","3692","6772","5966","10464","2134","822","5442","2066","0","3692","1420","174","2022","76","0","6772","714","648","3420","1990","0","0","31","2","25","0","29","6","2","4","31","49","0","31","2","25","0","29","6","2","4","31","49",,,,,,,,,,,,"14","2241","2241","0","290","290","0","1951","1951","0","16","62","21","1","42","38","20","42","38","20",,,,"1841","86","0","0","187","9","106","5","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","10464","3692","6772","5966","10464","2134","822","5442","2066","0","3692","1420","174","2022","76","0","6772","714","648","3420","1990","0","28","R"
"117052","Reedley College","2022","California","Public, 2-year","Yes","5,000 - 9,999","7086","1815","5271","3585","7086","1030","761","3106","2189","0","1815","574","99","1057","85","0","5271","456","662","2049","2104","0","0","5","2","75","0","15","2","1","0","5","54","0","5","2","75","0","15","2","1","0","5","54",,,,,,,,,,,,"8","1298","1298","0","167","167","0","1131","1131","0","24","58","18","0","33","27","40","33","27","40",,,,"993","96","0","0","8","1","29","3","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","Town: Distant","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","7086","1815","5271","3585","7086","1030","761","3106","2189","0","1815","574","99","1057","85","0","5271","456","662","2049","2104","0","21","R"
"117195","Lake Tahoe Community College","2022","California","Public, 2-year","Yes","1,000 - 4,999","2519","548","1971","1210","2519","517","608","1109","285","0","548","138","66","311","33","0","1971","379","542","798","252","0","1","6","5","31","1","45","4","7","1","7","39","1","6","5","31","1","45","4","7","1","7","39",,,,,,,,,,,,"5","1499","1499","0","165","165","0","1334","1334","0","5","33","60","3","46","14","40","46","14","40",,,,"455","88","21","4","13","3","28","5","1,000 - 4,999","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Fringe","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000 - 4,999","2519","548","1971","1210","2519","517","608","1109","285","0","548","138","66","311","33","0","1971","379","542","798","252","0","17","R"
"117247","Laney College","2022","California","Public, 2-year","Yes","5,000 - 9,999","9653","1571","8082","4284","9653","1198","1269","4282","2904","0","1571","284","192","935","160","0","8082","914","1077","3347","2744","0","0","23","21","28","1","16","6","4","1","24","55","0","23","21","28","1","16","6","4","1","24","55",,,,,,,,,,,,"3","4365","4365","0","718","718","0","3647","3647","0","14","38","45","3","47","22","31","47","22","31",,,,"995","83","0","0","75","6","128","11","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","9653","1571","8082","4284","9653","1198","1269","4282","2904","0","1571","284","192","935","160","0","8082","914","1077","3347","2744","0","26","R"
"117274","Lassen Community College","2022","California","Public, 2-year","Yes","1,000 - 4,999","1694","373","1321","817","1694","286","190","955","263","0","373","112","25","232","4","0","1321","174","165","723","259","0","3","3","12","32","1","41","5","3","0","4","29","3","3","12","32","1","41","5","3","0","4","29",,,,,,,,,,,,"7","1063","1063","0","88","88","0","975","975","0","8","28","63","1","43","19","38","43","19","38",,,,"239","84","1","0","3","1","43","15","1,000 - 4,999","California","At least 2 but less than 4 years","Public","Degree-granting","Rural: Fringe","Title IV postsecondary institution","Degree-granting, associate's and certificates","1,000 - 4,999","1694","373","1321","817","1694","286","190","955","263","0","373","112","25","232","4","0","1321","174","165","723","259","0","13","R"
"117645","Long Beach City College","2022","California","Public, 2-year","Yes","20,000 and above","22402","8712","13690","13308","22402","4153","2180","14337","1732","0","8712","2877","827","4875","133","0","13690","1276","1353","9462","1599","0","0","9","12","60","1","12","5","0","0","10","57","0","9","12","60","1","12","5","0","0","10","57",,,,,,,,,,,,"13","7972","7972","0","1832","1832","0","6140","6140","0","5","59","36","1","36","37","27","36","37","27",,,,"3976","96","0","0","20","0","157","4","20,000 and above","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","20,000 and above","22402","8712","13690","13308","22402","4153","2180","14337","1732","0","8712","2877","827","4875","133","0","13690","1276","1353","9462","1599","0","26","R"
"117690","Los Angeles Harbor College","2022","California","Public, 2-year","Yes","5,000 - 9,999","7384","1475","5909","3459","7384","1075","1489","3232","1588","0","1475","564","101","788","22","0","5909","511","1388","2444","1566","0","0","11","10","62","1","10","4","2","0","11","61","0","11","10","62","1","10","4","2","0","11","61",,,,,,,,,,,,"8","2440","2440","0","196","196","0","2244","2244","0","16","51","33","0","66","20","14","66","20","14",,,,"1019","95","0","0","26","2","30","3","5,000 - 9,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","5,000 - 9,999","7384","1475","5909","3459","7384","1075","1489","3232","1588","0","1475","564","101","788","22","0","5909","511","1388","2444","1566","0","26","R"
"117706","Los Angeles Pierce College","2022","California","Public, 2-year","Yes","10,000 - 19,999","15372","4219","11153","7963","15372","2738","1663","8495","2476","0","4219","1524","234","2391","70","0","11153","1214","1429","6104","2406","0","0","8","5","51","0","27","4","4","1","9","56","0","8","5","51","0","27","4","4","1","9","56",,,,,,,,,,,,"10","4516","4516","0","533","533","0","3983","3983","0","11","58","29","1","52","28","20","52","28","20",,,,"2584","94","0","0","90","3","64","2","10,000 - 19,999","California","At least 2 but less than 4 years","Public","Degree-granting","City: Large","Title IV postsecondary institution","Degree-granting, associate's and certificates","10,000 - 19,999","15372","4219","11153","7963","15372","2738","1663","8495","2476","0","4219","1524","234","2391","70","0","11153","1214","1429","6104","2406","0","27","R"
